,encoding,config,ic_name,direction,cond_inv,proved
1755,combined,z3,bvule_bvudiv0,ltr,inv_g,no
1756,combined,z3,bvule_bvudiv0,ltr,no_inv,no
1757,combined,z3,bvule_bvudiv0,rtl,NA,no
1758,combined,z3,bvule_bvudiv1,ltr,inv_d2,no
1759,combined,z3,bvule_bvudiv1,ltr,inv_g,no
1760,combined,z3,bvule_bvudiv1,ltr,no_inv,no
1761,combined,z3,bvule_bvudiv1,rtl,NA,no
1762,combined,z3,bvule_bvurem0,ltr,inv_g,yes
1763,combined,z3,bvule_bvurem0,ltr,no_inv,no
1764,combined,z3,bvule_bvurem0,rtl,NA,yes
1765,combined,z3,bvule_bvurem1,ltr,inv_g,yes
1766,combined,z3,bvule_bvurem1,ltr,no_inv,yes
1767,combined,z3,bvule_bvurem1,rtl,NA,yes
1768,combined,z3,bvult_bvadd,ltr,inv_d2,no
1769,combined,z3,bvult_bvadd,ltr,inv_g,no
1770,combined,z3,bvult_bvadd,ltr,no_inv,no
1771,combined,z3,bvult_bvadd,rtl,NA,yes
1772,combined,z3,bvult_bvand,ltr,inv_g,yes
1773,combined,z3,bvult_bvand,ltr,no_inv,yes
1774,combined,z3,bvult_bvand,rtl,NA,yes
1775,combined,z3,bvult_bvashr0,ltr,inv_g,no
1776,combined,z3,bvult_bvashr0,ltr,no_inv,no
1777,combined,z3,bvult_bvashr0,rtl,NA,yes
1778,combined,z3,bvult_bvashr1,ltr,inv_d2,no
1779,combined,z3,bvult_bvashr1,ltr,inv_g,no
1780,combined,z3,bvult_bvashr1,ltr,no_inv,no
1781,combined,z3,bvult_bvashr1,rtl,NA,no
1782,combined,z3,bvult_bvlshr0,ltr,inv_g,yes
1783,combined,z3,bvult_bvlshr0,ltr,no_inv,yes
1784,combined,z3,bvult_bvlshr0,rtl,NA,yes
1785,combined,z3,bvult_bvlshr1,ltr,inv_g,yes
1786,combined,z3,bvult_bvlshr1,ltr,no_inv,no
1787,combined,z3,bvult_bvlshr1,rtl,NA,yes
1788,combined,z3,bvult_bvmul,ltr,inv_g,no
1789,combined,z3,bvult_bvmul,ltr,no_inv,no
1790,combined,z3,bvult_bvmul,rtl,NA,yes
1791,combined,z3,bvult_bvneg,ltr,inv_g,yes
1792,combined,z3,bvult_bvneg,ltr,no_inv,yes
1793,combined,z3,bvult_bvneg,rtl,NA,yes
1794,combined,z3,bvult_bvnot,ltr,inv_g,no
1795,combined,z3,bvult_bvnot,ltr,no_inv,no
1796,combined,z3,bvult_bvnot,rtl,NA,yes
1797,combined,z3,bvult_bvor,ltr,inv_g,yes
1798,combined,z3,bvult_bvor,ltr,no_inv,yes
1799,combined,z3,bvult_bvor,rtl,NA,yes
1800,combined,z3,bvult_bvshl0,ltr,inv_g,no
1801,combined,z3,bvult_bvshl0,ltr,no_inv,no
1802,combined,z3,bvult_bvshl0,rtl,NA,yes
1803,combined,z3,bvult_bvshl1,ltr,no_inv,yes
1804,combined,z3,bvult_bvshl1,rtl,NA,yes
1805,combined,z3,bvult_bvudiv0,ltr,inv_g,yes
1806,combined,z3,bvult_bvudiv0,ltr,no_inv,yes
1807,combined,z3,bvult_bvudiv0,rtl,NA,yes
1808,combined,z3,bvult_bvudiv1,ltr,inv_d2,no
1809,combined,z3,bvult_bvudiv1,ltr,inv_g,no
1810,combined,z3,bvult_bvudiv1,ltr,no_inv,no
1811,combined,z3,bvult_bvudiv1,rtl,NA,no
1812,combined,z3,bvult_bvurem0,ltr,inv_g,yes
1813,combined,z3,bvult_bvurem0,ltr,no_inv,no
1814,combined,z3,bvult_bvurem0,rtl,NA,yes
1815,combined,z3,bvult_bvurem1,ltr,inv_g,yes
1816,combined,z3,bvult_bvurem1,ltr,no_inv,no
1817,combined,z3,bvult_bvurem1,rtl,NA,yes
1818,combined,z3,eq_bvadd,ltr,inv_g,no
1819,combined,z3,eq_bvadd,ltr,no_inv,no
1820,combined,z3,eq_bvadd,rtl,NA,yes
1821,combined,z3,eq_bvand,ltr,inv_g,yes
1822,combined,z3,eq_bvand,ltr,no_inv,yes
1823,combined,z3,eq_bvand,rtl,NA,no
1824,combined,z3,eq_bvashr0,ltr,no_inv,no
1825,combined,z3,eq_bvashr0,rtl,NA,no
1826,combined,z3,eq_bvashr1,ltr,no_inv,yes
1827,combined,z3,eq_bvashr1,rtl,NA,no
1828,combined,z3,eq_bvlshr0,ltr,inv_g,yes
1829,combined,z3,eq_bvlshr0,ltr,no_inv,yes
1830,combined,z3,eq_bvlshr0,rtl,NA,no
1831,combined,z3,eq_bvlshr1,ltr,no_inv,yes
1832,combined,z3,eq_bvlshr1,rtl,NA,no
1833,combined,z3,eq_bvmul,ltr,no_inv,no
1834,combined,z3,eq_bvmul,rtl,NA,no
1835,combined,z3,eq_bvneg,ltr,inv_g,no
1836,combined,z3,eq_bvneg,ltr,no_inv,no
1837,combined,z3,eq_bvneg,rtl,NA,yes
1838,combined,z3,eq_bvnot,ltr,inv_g,yes
1839,combined,z3,eq_bvnot,ltr,no_inv,yes
1840,combined,z3,eq_bvnot,rtl,NA,yes
1841,combined,z3,eq_bvor,ltr,inv_g,yes
1842,combined,z3,eq_bvor,ltr,no_inv,yes
1843,combined,z3,eq_bvor,rtl,NA,no
1844,combined,z3,eq_bvshl0,ltr,inv_g,yes
1845,combined,z3,eq_bvshl0,ltr,no_inv,no
1846,combined,z3,eq_bvshl0,rtl,NA,no
1847,combined,z3,eq_bvshl1,ltr,no_inv,yes
1848,combined,z3,eq_bvshl1,rtl,NA,yes
1849,combined,z3,eq_bvudiv0,ltr,inv_g,yes
1850,combined,z3,eq_bvudiv0,ltr,no_inv,yes
1851,combined,z3,eq_bvudiv0,rtl,NA,no
1852,combined,z3,eq_bvudiv1,ltr,no_inv,yes
1853,combined,z3,eq_bvudiv1,rtl,NA,no
1854,combined,z3,eq_bvurem0,ltr,inv_g,no
1855,combined,z3,eq_bvurem0,ltr,no_inv,no
1856,combined,z3,eq_bvurem0,rtl,NA,no
1857,combined,z3,eq_bvurem1,ltr,inv_g,no
1858,combined,z3,eq_bvurem1,ltr,no_inv,no
1859,combined,z3,eq_bvurem1,rtl,NA,no
1860,combined,z3,ne_bvadd,ltr,inv_g,no
1861,combined,z3,ne_bvadd,ltr,no_inv,no
1862,combined,z3,ne_bvadd,rtl,NA,yes
1863,combined,z3,ne_bvand,ltr,inv_g,no
1864,combined,z3,ne_bvand,ltr,no_inv,yes
1865,combined,z3,ne_bvand,rtl,NA,yes
1866,combined,z3,ne_bvashr0,ltr,inv_d2,no
1867,combined,z3,ne_bvashr0,ltr,inv_g,no
1868,combined,z3,ne_bvashr0,ltr,no_inv,no
1869,combined,z3,ne_bvashr0,rtl,NA,yes
1870,combined,z3,ne_bvashr1,ltr,inv_g,no
1871,combined,z3,ne_bvashr1,ltr,no_inv,no
1872,combined,z3,ne_bvashr1,rtl,NA,no
1873,combined,z3,ne_bvlshr0,ltr,inv_g,no
1874,combined,z3,ne_bvlshr0,ltr,no_inv,no
1875,combined,z3,ne_bvlshr0,rtl,NA,no
1876,combined,z3,ne_bvlshr1,ltr,inv_d2,no
1877,combined,z3,ne_bvlshr1,ltr,inv_g,no
1878,combined,z3,ne_bvlshr1,ltr,no_inv,no
1879,combined,z3,ne_bvlshr1,rtl,NA,yes
1880,combined,z3,ne_bvmul,ltr,inv_g,no
1881,combined,z3,ne_bvmul,ltr,no_inv,no
1882,combined,z3,ne_bvmul,rtl,NA,yes
1883,combined,z3,ne_bvneg,ltr,inv_g,yes
1884,combined,z3,ne_bvneg,ltr,no_inv,yes
1885,combined,z3,ne_bvneg,rtl,NA,yes
1886,combined,z3,ne_bvnot,ltr,inv_g,yes
1887,combined,z3,ne_bvnot,ltr,no_inv,yes
1888,combined,z3,ne_bvnot,rtl,NA,yes
1889,combined,z3,ne_bvor,ltr,inv_g,no
1890,combined,z3,ne_bvor,ltr,no_inv,yes
1891,combined,z3,ne_bvor,rtl,NA,yes
1892,combined,z3,ne_bvshl0,ltr,no_inv,no
1893,combined,z3,ne_bvshl0,rtl,NA,yes
1894,combined,z3,ne_bvshl1,ltr,inv_g,no
1895,combined,z3,ne_bvshl1,ltr,no_inv,yes
1896,combined,z3,ne_bvshl1,rtl,NA,yes
1897,combined,z3,ne_bvudiv0,ltr,inv_g,no
1898,combined,z3,ne_bvudiv0,ltr,no_inv,yes
1899,combined,z3,ne_bvudiv0,rtl,NA,yes
1900,combined,z3,ne_bvudiv1,ltr,no_inv,no
1901,combined,z3,ne_bvudiv1,rtl,NA,yes
1902,combined,z3,ne_bvurem0,ltr,inv_g,no
1903,combined,z3,ne_bvurem0,ltr,no_inv,yes
1904,combined,z3,ne_bvurem0,rtl,NA,yes
1905,combined,z3,ne_bvurem1,ltr,inv_g,yes
1906,combined,z3,ne_bvurem1,ltr,no_inv,yes
1907,combined,z3,ne_bvurem1,rtl,NA,yes
